policy,user_id,event_id,rank,action,reward,university_match,category_match
Contextual Thompson Sampling,user_1041,event_31236,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1041,event_31255,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1042,event_31279,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1042,event_31286,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1042,event_31288,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1042,event_31266,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1042,event_31261,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1043,event_31316,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1043,event_31301,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1043,event_31315,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1043,event_31294,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1043,event_31308,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1044,event_31343,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1044,event_31345,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1044,event_31320,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1044,event_31340,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1044,event_31328,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1045,event_31367,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1045,event_31357,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1045,event_31354,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1045,event_31353,3,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1045,event_31358,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1046,event_31385,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1046,event_31383,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1046,event_31382,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1046,event_31405,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1046,event_31381,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1047,event_31436,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1047,event_31435,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1047,event_31417,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1047,event_31424,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1047,event_31422,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1048,event_31447,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1048,event_31467,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1048,event_31466,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1048,event_31452,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1048,event_31460,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1049,event_31473,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1049,event_31490,1,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1049,event_31470,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1049,event_31494,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1049,event_31483,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1050,event_31508,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1050,event_31514,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1050,event_31528,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1050,event_31500,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1050,event_31501,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1051,event_31543,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1051,event_31537,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1051,event_31556,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1051,event_31531,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1051,event_31540,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1052,event_31582,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1052,event_31576,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1052,event_31566,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1052,event_31562,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1052,event_31586,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1053,event_31615,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1053,event_31594,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1053,event_31604,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1053,event_31593,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1053,event_31592,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1054,event_31630,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1054,event_31624,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1054,event_31643,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1054,event_31628,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1054,event_31621,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1055,event_31652,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1055,event_31654,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1055,event_31669,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1055,event_31656,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1055,event_31655,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1056,event_31697,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1056,event_31684,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1056,event_31705,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1056,event_31695,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1056,event_31703,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1057,event_31717,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1057,event_31721,1,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1057,event_31730,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1057,event_31735,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1057,event_31720,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1058,event_31755,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1058,event_31763,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1058,event_31742,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1058,event_31767,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1058,event_31746,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1059,event_31794,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1059,event_31779,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1059,event_31782,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1059,event_31781,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1059,event_31776,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1060,event_31825,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1060,event_31805,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1060,event_31808,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1060,event_31803,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1060,event_31823,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1061,event_31839,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1061,event_31847,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1061,event_31856,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1061,event_31849,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1061,event_31837,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1062,event_31862,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1062,event_31863,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1062,event_31865,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1062,event_31861,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1062,event_31889,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1063,event_31897,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1063,event_31904,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1063,event_31891,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1063,event_31909,3,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1063,event_31915,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1064,event_31946,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1064,event_31938,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1064,event_31935,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1064,event_31942,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1064,event_31943,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1065,event_31971,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1065,event_31965,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1065,event_31958,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1065,event_31952,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1065,event_31977,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1066,event_31981,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1066,event_32004,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1066,event_32000,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1066,event_31980,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1066,event_31996,4,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1067,event_32031,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1067,event_32032,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1067,event_32022,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1067,event_32029,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1067,event_32036,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1068,event_32054,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1068,event_32051,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1068,event_32069,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1068,event_32047,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1068,event_32052,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1069,event_32085,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1069,event_32092,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1069,event_32086,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1069,event_32073,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1069,event_32075,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1070,event_32123,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1070,event_32120,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1070,event_32117,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1070,event_32100,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1070,event_32110,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1071,event_32136,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1071,event_32148,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1071,event_32133,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1071,event_32145,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1071,event_32132,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1072,event_32165,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1072,event_32181,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1072,event_32163,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1072,event_32189,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1072,event_32168,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1073,event_32204,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1073,event_32211,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1073,event_32196,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1073,event_32215,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1073,event_32210,4,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_1074,event_32244,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1074,event_32223,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1074,event_32232,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1074,event_32234,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1074,event_32233,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1075,event_32250,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1075,event_32271,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1075,event_32266,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1075,event_32262,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1075,event_32263,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1076,event_32290,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1076,event_32294,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1076,event_32299,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1076,event_32286,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1076,event_32298,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1077,event_32316,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1077,event_32338,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1077,event_32315,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1077,event_32327,3,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1077,event_32319,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1078,event_32362,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1078,event_32342,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1078,event_32344,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1078,event_32368,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1078,event_32360,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1079,event_32376,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1079,event_32390,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1079,event_32399,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1079,event_32370,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1079,event_32396,4,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1080,event_32413,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1080,event_32407,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1080,event_32424,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1080,event_32402,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1080,event_32427,4,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1081,event_32434,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1081,event_32453,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1081,event_32443,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1081,event_32445,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1081,event_32458,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1082,event_32485,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1082,event_32478,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1082,event_32479,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1082,event_32469,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1082,event_32475,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1083,event_32496,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1083,event_32513,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1083,event_32499,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1083,event_32501,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1083,event_32503,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1084,event_32520,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1084,event_32536,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1084,event_32543,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1084,event_32534,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1084,event_32538,4,request,0.7,0.0,0.0
Contextual Thompson Sampling,user_1085,event_32567,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1085,event_32550,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1085,event_32579,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1085,event_32569,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1085,event_32560,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1086,event_32586,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1086,event_32595,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1086,event_32591,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1086,event_32580,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1086,event_32588,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1087,event_32614,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1087,event_32639,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1087,event_32612,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1087,event_32630,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1087,event_32620,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1088,event_32645,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1088,event_32641,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1088,event_32664,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1088,event_32643,3,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1088,event_32667,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1089,event_32695,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1089,event_32670,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1089,event_32693,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1089,event_32697,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1089,event_32690,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1090,event_32723,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1090,event_32710,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1090,event_32718,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1090,event_32700,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1090,event_32706,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1091,event_32733,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1091,event_32744,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1091,event_32730,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1091,event_32748,3,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1091,event_32751,4,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1092,event_32787,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1092,event_32762,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1092,event_32789,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1092,event_32783,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1092,event_32780,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1093,event_32804,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1093,event_32802,1,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1093,event_32810,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1093,event_32801,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1093,event_32790,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1094,event_32823,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1094,event_32820,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1094,event_32825,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1094,event_32824,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1094,event_32829,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1095,event_32871,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1095,event_32866,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1095,event_32865,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1095,event_32875,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1095,event_32851,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1096,event_32880,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1096,event_32890,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1096,event_32902,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1096,event_32895,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1096,event_32894,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1097,event_32926,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1097,event_32913,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1097,event_32918,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1097,event_32928,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1097,event_32938,4,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1098,event_32966,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1098,event_32955,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1098,event_32947,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1098,event_32958,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1098,event_32962,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1099,event_32997,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1099,event_32987,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1099,event_32970,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1099,event_32981,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1099,event_32991,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1100,event_33003,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1100,event_33006,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1100,event_33001,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1100,event_33020,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1100,event_33009,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1101,event_33054,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1101,event_33046,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1101,event_33057,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1101,event_33049,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1101,event_33035,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1102,event_33072,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1102,event_33061,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1102,event_33074,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1102,event_33079,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1102,event_33086,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1103,event_33101,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1103,event_33113,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1103,event_33119,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1103,event_33102,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1103,event_33107,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1104,event_33127,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1104,event_33131,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1104,event_33136,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1104,event_33142,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1104,event_33144,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1105,event_33156,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1105,event_33158,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1105,event_33165,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1105,event_33175,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1105,event_33161,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1106,event_33186,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1106,event_33188,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1106,event_33183,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1106,event_33196,3,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1106,event_33209,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1107,event_33223,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1107,event_33237,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1107,event_33239,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1107,event_33230,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1107,event_33218,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1108,event_33259,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1108,event_33253,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1108,event_33262,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1108,event_33258,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1108,event_33241,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1109,event_33278,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1109,event_33296,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1109,event_33270,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1109,event_33272,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1109,event_33298,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1110,event_33326,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1110,event_33322,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1110,event_33320,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1110,event_33310,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1110,event_33305,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1111,event_33342,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1111,event_33335,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1111,event_33330,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1111,event_33357,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1111,event_33349,4,request,0.7,1.0,1.0
